customer_id,customer_name,segment
VG-217905,Vivek Gonzalez,Consumer
JW-1595527,Joni Wasserman,Consumer
ZC-2191058,Zuschuss Carroll,Consumer
NW-1840082,Natalie Webber,Consumer
VP-217307,Victor Preis,Home Office
SS-2041045,Shahid Shariari,Consumer
AH-101951408,Alan Haines,Corporate
AG-27032,Alejandro Grove,Consumer
BW-1120045,Ben Wallace,Consumer
FM-1421545,Filia McAdams,Corporate
AH-101951406,Alan Haines,Corporate
NL-1831027,Nancy Lomonaco,Home Office
SC-1072524,Steven Cartwright,Consumer
CA-1226592,Christina Anderson,Consumer
AH-19523,Alan Haines,Corporate
AG-1052582,Andy Gerbode,Corporate
PL-1892527,Paul Lucas,Home Office
AB-1001545,Aaron Bergman,Consumer
TS-2150527,Tony Sayre,Consumer
MG-1814558,Mike Gockenbach,Consumer
AH-101951402,Alan Haines,Corporate
RD-1958514,Rob Dowd,Consumer
BD-116057,Brian Dahlen,Consumer
PB-191057,Peter Bühler,Consumer
AB-10150120,Aimee Bixby,Consumer
GK-1462092,Grace Kelly,Corporate
SC-2057582,Sonia Cooley,Consumer
CC-1247566,Cindy Chapman,Consumer
DO-343515,Denny Ordway,Consumer
NS-1850582,Neola Schneider,Consumer
AH-102101406,Alan Hwang,Consumer
TS-2143045,Tom Stivers,Corporate
AH-102101404,Alan Hwang,Consumer
AZ-1075093,Annie Zypern,Consumer
AH-102101408,Alan Hwang,Consumer
IG-1508545,Ivan Gibson,Consumer
SP-2086045,Sung Pak,Corporate
KM-162257,Kalyca Meade,Corporate
BS-1136518,Bill Shonely,Corporate
TC-211457,Theresa Coyne,Corporate
KM-672060,Kunst Miller,Consumer
GM-144407,Gary McGarr,Consumer
BF-1097527,Barbara Fisher,Corporate
MM-1805548,Michelle Moray,Consumer
AH-102101402,Alan Hwang,Consumer
RB-193607,Raymond Buch,Consumer
NC-8415137,Nathan Cano,Consumer
GR-1456096,Georgia Rosenberg,Corporate
SN-207107,Steve Nguyen,Home Office
DL-333061,Denise Leinenbach,Consumer
CJ-118757,Carl Jackson,Corporate
AY-10555139,Andy Yotov,Corporate
CP-1234036,Christine Phan,Corporate
MP-1747093,Mark Packer,Home Office
PJ-19015139,Pauline Johnson,Consumer
NC-1841593,Nathan Cano,Consumer
BV-11245120,Benjamin Venier,Corporate
LW-1682545,Laurel Workman,Corporate
BO-1142545,Bobby Odegard,Consumer
EB-1384059,Ellis Ballard,Corporate
SG-2047031,Sheri Gordon,Consumer
PO-919586,Phillina Ober,Home Office
CS-1184516,Cari Sayre,Corporate
KB-1658548,Ken Black,Corporate
EM-1414058,Eugene Moren,Home Office
KN-1639048,Katherine Nockton,Corporate
SL-2015566,Sara Luxemburg,Home Office
CM-1211578,Chad McGuire,Consumer
GZ-4545108,George Zrebassa,Corporate
DK-1298582,Darren Koutras,Consumer
DK-1298558,Darren Koutras,Consumer
PN-1877527,Parhena Norris,Home Office
MS-1798058,Michael Stewart,Corporate
EH-1412578,Eugene Hildebrand,Home Office
AG-1090045,Arthur Gainer,Consumer
BS-1159066,Brendan Sweed,Corporate
BP-11185139,Ben Peterman,Corporate
BH-1171039,Brosina Hoffman,Consumer
AS-28560,Alejandro Savely,Corporate
SC-2080058,Stuart Calhoun,Consumer
SV-208157,Stuart Van,Corporate
MP-1817545,Mike Pelletier,Home Office
AS-102251408,Alan Schoenberger,Corporate
TT-114602,Tonja Turnell,Home Office
PS-1876048,Pamela Stobb,Consumer
RR-1952527,Rick Reed,Corporate
AC-1042027,Alyssa Crouse,Corporate
TP-2113082,Theone Pippenger,Consumer
CG-1204092,Catherine Glotzbach,Home Office
BG-1103527,Barry Gonzalez,Consumer
CR-12580144,Clay Rozendal,Home Office
TR-11325129,Toby Ritter,Consumer
SC-2044082,Shaun Chance,Corporate
BT-1168027,Brian Thompson,Consumer
AS-102251404,Alan Schoenberger,Corporate
CC-1237026,Christopher Conant,Consumer
DC-1328582,Debra Catini,Consumer
JE-1574531,Joel Eaton,Consumer
DB-1321036,Dean Braden,Consumer
LS-1720080,Luke Schmidt,Corporate
BE-11335139,Bill Eplett,Home Office
MH-180257,Michelle Huthwaite,Consumer
JB-1592548,Joni Blumstein,Consumer
TW-21025139,Tamara Willingham,Home Office
GW-1460527,Giulietta Weimer,Consumer
SC-2072518,Steven Cartwright,Consumer
LR-1691544,Lena Radford,Consumer
FO-1430545,Frank Olsen,Consumer
SV-10815126,Stuart Van,Corporate
JF-1541527,Jennifer Ferguson,Consumer
SS-2014018,Saphhira Shifley,Corporate
RP-19855130,Roy Phan,Corporate
AB-1006059,Adam Bellavance,Home Office
RB-1933082,Randy Bradley,Consumer
LW-172157,Luke Weiss,Consumer
AR-1051045,Andrew Roberts,Consumer
AG-1090058,Arthur Gainer,Consumer
LH-17155118,Logan Haushalter,Consumer
KB-1624058,Karen Bern,Corporate
KA-1652539,Kelly Andreada,Consumer
BM-111407,Becky Martin,Consumer
JL-1517559,James Lanier,Home Office
EM-396086,Eric Murdock,Consumer
AS-1022511,Alan Schoenberger,Corporate
SC-2023058,Scot Coram,Corporate
JD-1579059,John Dryer,Consumer
JL-1585048,John Lucas,Consumer
JW-1607592,Julia West,Consumer
LL-684033,Lauren Leatherbury,Consumer
TH-2110045,Thea Hendricks,Consumer
MC-1727545,Marc Crier,Consumer
NG-8430108,Nathan Gelder,Consumer
KD-1661545,Ken Dana,Corporate
MC-1760536,Matt Connell,Corporate
AS-22523,Alan Schoenberger,Corporate
JK-1562539,Jim Karlsson,Consumer
BD-1150059,Bradley Drucker,Consumer
CP-1208527,Cathy Prescott,Corporate
AS-102251406,Alan Schoenberger,Corporate
KN-1645082,Kean Nguyen,Corporate
TM-2149059,Tony Molinari,Consumer
TS-115053,Tony Sayre,Consumer
LD-6855117,Lela Donovan,Corporate
LP-170807,Liz Pelletier,Consumer
KA-1652548,Kelly Andreada,Consumer
DK-1315039,David Kendrick,Corporate
KD-1649545,Keith Dawkins,Corporate
BB-115457,Brenda Bowman,Corporate
BN-1147078,Brad Norvell,Corporate
CV-1280566,Cynthia Voltz,Corporate
CM-1193531,Carlos Meador,Consumer
SK-1999082,Sally Knutson,Consumer
BE-11410139,Bobby Elias,Consumer
KM-1672048,Kunst Miller,Consumer
TB-215205,Tracy Blumstein,Consumer
JC-1610514,Julie Creighton,Corporate
MO-1750048,Mary O'Rourke,Consumer
MS-175307,MaryBeth Skach,Consumer
GA-145157,George Ashbrook,Consumer
CS-123557,Christine Sundaresam,Consumer
SW-202458,Scot Wooten,Consumer
CP-208560,Cathy Prescott,Corporate
PF-1916545,Philip Fox,Consumer
BS-1138045,Bill Stewart,Corporate
GM-1450093,Gene McClure,Consumer
AS-102401408,Alan Shonely,Consumer
CC-1247518,Cindy Chapman,Consumer
VF-21715120,Vicky Freymann,Home Office
HG-1496566,Henry Goldwyn,Corporate
CC-267071,Craig Carreira,Consumer
KM-163757,Katherine Murray,Home Office
HR-148307,Harold Ryan,Corporate
ED-1388527,Emily Ducich,Home Office
TB-21520120,Tracy Blumstein,Consumer
MW-1822027,Mitch Webber,Consumer
RH-960038,Rob Haberlin,Consumer
SB-202907,Sean Braxton,Corporate
MN-1793527,Michael Nguyen,Consumer
RP-19390102,Resi Pölking,Consumer
LB-1679558,Laurel Beltran,Home Office
PK-1891082,Paul Knutson,Home Office
LS-1694559,Linda Southworth,Corporate
JK-1573064,Joe Kamberova,Consumer
AS-102401404,Alan Shonely,Consumer
BT-113957,Bill Tyler,Corporate
AS-102401406,Alan Shonely,Consumer
MC-1810045,Mick Crebagga,Consumer
NZ-18565139,Nick Zandusky,Home Office
NF-18385124,Natalie Fritzler,Consumer
SS-2041091,Shahid Shariari,Consumer
EH-1394564,Eric Hoffmann,Consumer
CS-1184511,Cari Sayre,Corporate
JM-161957,Justin MacKendrick,Consumer
MG-1789027,Michael Granlund,Home Office
PL-1892545,Paul Lucas,Home Office
MA-1799548,Michelle Arnett,Home Office
SP-2065059,Stephanie Phelps,Corporate
RW-1969058,Robert Waldorf,Consumer
AH-1007559,Adam Hart,Corporate
JH-1543082,Jennifer Halladay,Consumer
PO-1885045,Patrick O'Brill,Consumer
KB-1631545,Karl Braun,Consumer
ZC-2191064,Zuschuss Carroll,Consumer
ML-1775545,Max Ludwig,Home Office
CD-1279045,Cynthia Delaney,Home Office
PC-18745102,Pamela Coakley,Corporate
KE-1642018,Katrina Edelman,Corporate
EM-420086,Evan Minnotte,Home Office
DW-134807,Dianna Wilson,Home Office
SC-10680134,Steve Carroll,Home Office
JG-1580527,John Grady,Corporate
PV-898522,Paul Van Hugh,Home Office
AS-24023,Alan Shonely,Consumer
RS-197658,Roland Schwarz,Corporate
SH-199757,Sally Hughsby,Corporate
SB-201707,Sarah Bern,Consumer
JF-541549,Jennifer Ferguson,Consumer
DK-1298518,Darren Koutras,Consumer
GA-1472527,Guy Armstrong,Consumer
XP-218657,Xylona Preis,Consumer
GT-475533,Guy Thornton,Consumer
HA-1492016,Helen Andreada,Consumer
JF-15295139,Jason Fortune-,Consumer
PR-1888082,Patrick Ryan,Consumer
AW-1084048,Anthony Witt,Consumer
AG-1067555,Anna Gayman,Consumer
CJ-1187527,Carl Jackson,Corporate
AG-1076558,Anthony Garverick,Home Office
SE-2011048,Sanjit Engle,Consumer
DM-130157,Darrin Martin,Consumer
AB-102551404,Alejandro Ballentine,Home Office
VP-2173026,Victor Preis,Home Office
JB-1604526,Julia Barnett,Home Office
MD-1786059,Michael Dominguez,Corporate
JM-558069,Jill Matthias,Consumer
SC-203057,Sean Christensen,Consumer
JO-1528058,Jas O'Carroll,Consumer
AB-25523,Alejandro Ballentine,Home Office
EM-1414039,Eugene Moren,Home Office
PO-1918011,Philisse Overcash,Home Office
AB-102551406,Alejandro Ballentine,Home Office
AB-102551402,Alejandro Ballentine,Home Office
MG-1769527,Maureen Gnade,Consumer
AP-1072092,Anne Pryor,Home Office
SE-2011064,Sanjit Engle,Consumer
JK-1532582,Jason Klamczynski,Corporate
RK-1930082,Ralph Kennedy,Consumer
EJ-1415531,Eva Jacobs,Consumer
JB-1600064,Joy Bell-,Consumer
AF-1087027,Art Ferguson,Consumer
AF-1087058,Art Ferguson,Consumer
GM-144551,Gary Mitchum,Home Office
TP-21130144,Theone Pippenger,Consumer
MT-1781527,Meg Tillman,Consumer
SM-209057,Susan MacKendrick,Consumer
DW-135407,Don Weiss,Consumer
BO-142579,Bobby Odegard,Consumer
AB-102551408,Alejandro Ballentine,Home Office
CM-1193518,Carlos Meador,Consumer
AW-10930139,Arthur Wiediger,Home Office
DK-1283536,Damala Kotsonis,Corporate
CM-122357,Chris McAfee,Consumer
AF-1088564,Art Foster,Consumer
MP-1747048,Mark Packer,Home Office
OT-18730120,Olvera Toch,Consumer
ON-1871582,Odella Nelson,Corporate
JP-1546059,Jennifer Patt,Corporate
AS-102407,Alan Shonely,Consumer
TB-11625134,Trudy Brown,Consumer
JP-5520129,Jeremy Pistek,Consumer
DB-1340582,Denny Blanton,Consumer
JD-161507,Justin Deggeller,Corporate
BD-1177045,Bryan Davis,Consumer
BD-116357,Brian Derr,Consumer
GR-1456045,Georgia Rosenberg,Corporate
CC-2370108,Christopher Conant,Consumer
GM-1469527,Greg Maxwell,Corporate
PO-8850117,Patrick O'Brill,Consumer
ND-18370139,Natalie DeCherney,Consumer
TZ-2144527,Tom Zandusky,Corporate
BT-1139564,Bill Tyler,Corporate
JE-1547566,Jeremy Ellison,Consumer
RB-1943559,Richard Bierner,Consumer
AI-108557,Arianne Irving,Consumer
MH-1744027,Mark Haberlin,Corporate
DB-13210120,Dean Braden,Consumer
NM-1852082,Neoma Murray,Consumer
JE-616574,Justin Ellison,Corporate
Dl-13600130,Dorris liebe,Corporate
AH-1021051,Alan Hwang,Consumer
DS-1318093,David Smith,Corporate
DV-1304582,Darrin Van Huff,Corporate
DK-1315031,David Kendrick,Corporate
AC-10660144,Anna Chung,Consumer
CC-1243082,Chuck Clark,Home Office
NG-1835531,Nat Gilpin,Corporate
KE-1642031,Katrina Edelman,Corporate
SJ-202158,Sarah Jordon,Consumer
AR-1082545,Anthony Rawles,Corporate
BM-1178558,Bryan Mills,Consumer
JH-1582045,John Huston,Consumer
AA-1048059,Andrew Allen,Consumer
RC-19825139,Roy Collins,Consumer
MO-17800113,Meg O'Connel,Home Office
JD-1601551,Joy Daniels,Consumer
MY-182957,Muhammed Yedwab,Corporate
EH-14005139,Erica Hernandez,Home Office
AF-1088582,Art Foster,Consumer
JH-5910117,Jonathan Howell,Consumer
SC-10695117,Steve Chapman,Corporate
DJ-1342064,Denny Joy,Corporate
AG-102701402,Alejandro Grove,Consumer
RD-993060,Russell D'Ascenzo,Consumer
KE-1642039,Katrina Edelman,Corporate
LC-6930134,Linda Cazamias,Corporate
DW-1319558,David Wiener,Corporate
JD-1601592,Joy Daniels,Consumer
RD-1990027,Ruben Dartt,Consumer
AG-102701406,Alejandro Grove,Consumer
CL-1270092,Craig Leslie,Home Office
BD-115007,Bradley Drucker,Consumer
AG-27023,Alejandro Grove,Consumer
RD-1993026,Russell D'Ascenzo,Consumer
RD-194807,Rick Duston,Consumer
LS-1723082,Lycoris Saunders,Consumer
LA-1678018,Laura Armstrong,Corporate
GD-145907,Giulietta Dortch,Corporate
EB-13750113,Edward Becker,Corporate
SC-10680103,Steve Carroll,Home Office
NC-1862531,Noah Childs,Corporate
KH-636069,Katherine Hughes,Consumer
JM-1558092,Jill Matthias,Consumer
BF-1127536,Beth Fritzler,Corporate
NG-18430139,Nathan Gelder,Consumer
Co-12640143,Corey-Lock,Consumer
JH-16180120,Justin Hirsh,Consumer
TS-2137048,Todd Sumrall,Corporate
TC-1114560,Theresa Coyne,Corporate
FM-14290132,Frank Merwin,Home Office
SF-209657,Sylvia Foulston,Corporate
MP-1817548,Mike Pelletier,Home Office
BH-117107,Brosina Hoffman,Consumer
VM-2168527,Valerie Mitchum,Home Office
CS-11860102,Cari Schnelling,Consumer
MF-18250102,Monica Federle,Corporate
KB-1640562,Katrina Bavinger,Home Office
MO-1750045,Mary O'Rourke,Consumer
AW-1093051,Arthur Wiediger,Home Office
LC-1687045,Lena Cacioppo,Consumer
JL-1550582,Jeremy Lonsdale,Consumer
LC-1693051,Linda Cazamias,Corporate
SP-2086018,Sung Pak,Corporate
BD-1172551,Bruce Degenhardt,Consumer
RB-1936045,Raymond Buch,Consumer
TM-2101048,Tamara Manning,Consumer
LD-1685582,Lela Donovan,Corporate
KD-1661531,Ken Dana,Corporate
AH-1058514,Angele Hood,Consumer
AB-15060,Aimee Bixby,Consumer
AG-102701404,Alejandro Grove,Consumer
EL-1373582,Ed Ludwig,Home Office
EM-1381092,Eleni McCrary,Corporate
AG-1052548,Andy Gerbode,Corporate
ZC-219107,Zuschuss Carroll,Consumer
BW-1106548,Barry Weirich,Consumer
TG-21640139,Trudy Glocke,Consumer
JP-1546082,Jennifer Patt,Corporate
EM-139607,Eric Murdock,Consumer
AS-102851402,Alejandro Savely,Corporate
MV-17485120,Mark Van Huff,Consumer
FM-1438027,Fred McMath,Consumer
BN-1470103,Brad Norvell,Corporate
PC-874519,Pamela Coakley,Corporate
DH-1307559,Dave Hallsten,Corporate
AB-1060058,Ann Blume,Corporate
AH-10030137,Aaron Hawkins,Corporate
AH-1012082,Adrian Hane,Home Office
AS-102851404,Alejandro Savely,Corporate
CK-1259545,Clytie Kelty,Consumer
GM-1444092,Gary McGarr,Consumer
JL-15175139,James Lanier,Home Office
NP-1867048,Nora Paige,Consumer
JD-606086,Julia Dunbar,Consumer
DJ-1363028,Doug Jacobs,Consumer
EM-14200102,Evan Minnotte,Home Office
BE-1133578,Bill Eplett,Home Office
BV-1124527,Benjamin Venier,Corporate
CG-1204027,Catherine Glotzbach,Home Office
SJ-2012545,Sanjit Jacobs,Home Office
PV-8985108,Paul Van Hugh,Home Office
RB-1936027,Raymond Buch,Consumer
KB-165857,Ken Black,Corporate
ML-1826548,Muhammed Lee,Consumer
JM-1565548,Jim Mitchum,Corporate
KM-1666059,Khloe Miller,Consumer
MG-1814539,Mike Gockenbach,Consumer
MC-1757527,Matt Collins,Consumer
DJ-1342048,Denny Joy,Corporate
NF-18385139,Natalie Fritzler,Consumer
SF-1096560,Sylvia Foulston,Corporate
CM-1238582,Christopher Martinez,Consumer
BS-1166582,Brian Stugart,Consumer
PF-1922582,Phillip Flathmann,Consumer
CR-1262558,Corey Roper,Home Office
MA-1756048,Matt Abelman,Home Office
PO-88653,Patrick O'Donnell,Consumer
MH-17290113,Marc Harrigan,Home Office
ST-2053039,Shui Tom,Consumer
MA-17560124,Matt Abelman,Home Office
BE-1133527,Bill Eplett,Home Office
EP-1391582,Emily Phan,Consumer
AS-1009093,Adam Shillingsburg,Consumer
MH-1729082,Marc Harrigan,Home Office
LA-167808,Laura Armstrong,Corporate
VB-21745120,Victoria Brennan,Corporate
AS-102851406,Alejandro Savely,Corporate
NR-1855027,Nick Radford,Consumer
DL-1349548,Dionis Lloyd,Corporate
CP-1208598,Cathy Prescott,Corporate
DB-1366045,Duane Benoit,Consumer
PH-1879092,Patricia Hirasaki,Home Office
CJ-1187518,Carl Jackson,Corporate
AB-1016545,Alan Barnes,Consumer
CA-1205548,Cathy Armstrong,Home Office
HJ-1487559,Heather Jas,Home Office
KH-1651011,Keith Herrera,Consumer
RS-19765102,Roland Schwarz,Corporate
CC-1237058,Christopher Conant,Consumer
HG-1484591,Harry Greene,Consumer
AA-10315120,Alex Avila,Consumer
EL-13735139,Ed Ludwig,Home Office
GZ-1447058,Gary Zandusky,Consumer
NF-1838527,Natalie Fritzler,Consumer
JF-529560,Jason Fortune-,Consumer
AT-10435120,Alyssa Tate,Home Office
AG-103001404,Aleksandra Gannaway,Corporate
JE-1574559,Joel Eaton,Consumer
JB-1540045,Jennifer Braxton,Corporate
CS-1213045,Chad Sievert,Consumer
RB-970538,Roger Barcio,Home Office
AG-103001406,Aleksandra Gannaway,Corporate
AG-1033028,Alex Grayson,Consumer
BD-172563,Bruce Degenhardt,Consumer
LP-1709559,Liz Preis,Consumer
RD-1990011,Ruben Dartt,Consumer
EB-1370518,Ed Braxton,Corporate
PO-188507,Patrick O'Brill,Consumer
DL-133307,Denise Leinenbach,Consumer
MG-178757,Michael Grace,Home Office
HD-1478592,Harold Dahlen,Home Office
MG-1765045,Matthew Grinstein,Home Office
BS-1159018,Brendan Sweed,Corporate
AG-1027092,Alejandro Grove,Consumer
BT-1139527,Bill Tyler,Corporate
NP-8685117,Nora Pelletier,Home Office
SC-2072545,Steven Cartwright,Consumer
CM-12655124,Corinna Mitchell,Home Office
PF-191207,Peter Fuller,Consumer
BM-11785120,Bryan Mills,Consumer
AA-103151402,Alex Avila,Consumer
AS-63095,Ann Steele,Home Office
SC-2068027,Steve Carroll,Home Office
CC-1237059,Christopher Conant,Consumer
DC-1328545,Debra Catini,Consumer
MG-1820514,Mitch Gastineau,Corporate
PS-18970113,Paul Stevenson,Home Office
BM-1114028,Becky Martin,Consumer
MC-1759051,Matt Collister,Corporate
MM-1726051,Magdelene Morse,Consumer
AA-103151404,Alex Avila,Consumer
CC-1261027,Corey Catlett,Corporate
HR-14770139,Hallie Redmond,Home Office
HH-1501058,Hilary Holden,Corporate
BT-11485120,Brad Thomas,Home Office
EB-1387059,Emily Burns,Consumer
AR-10345120,Alex Russell,Corporate
TM-2149045,Tony Molinari,Consumer
AF-1087031,Art Ferguson,Consumer
SP-2065018,Stephanie Phelps,Corporate
CM-211538,Chad McGuire,Consumer
GK-1462026,Grace Kelly,Corporate
TS-2143064,Tom Stivers,Corporate
SV-2093559,Susan Vittorini,Consumer
EA-1403582,Erin Ashbrook,Corporate
FH-14350139,Fred Harton,Consumer
BS-1800117,Bryan Spruell,Home Office
JK-1609048,Juliana Krohn,Consumer
FH-14275139,Frank Hawley,Corporate
JD-16015102,Joy Daniels,Consumer
AA-103151406,Alex Avila,Consumer
AA-1037582,Allen Armold,Consumer
AG-1027027,Alejandro Grove,Consumer
BN-1151545,Bradley Nguyen,Consumer
EG-39003,Emily Grady,Consumer
PB-1910528,Peter Bühler,Consumer
BD-1156088,Brendan Dodson,Home Office
CB-1241593,Christy Brittain,Consumer
MP-1817527,Mike Pelletier,Home Office
SM-2000591,Sally Matthias,Consumer
CL-1189066,Carl Ludwig,Consumer
CC-237060,Christopher Conant,Consumer
RE-1940539,Ricardo Emerson,Consumer
RE-194057,Ricardo Emerson,Consumer
MC-1763559,Matthew Clasen,Corporate
JC-15775102,John Castell,Consumer
ND-1846093,Neil Ducich,Corporate
SF-20200139,Sarah Foster,Consumer
AG-103301404,Alex Grayson,Consumer
ML-180407,Michelle Lonsdale,Corporate
AG-103301402,Alex Grayson,Consumer
DM-1352582,Don Miller,Corporate
AB-10060139,Adam Bellavance,Home Office
MS-1736578,Maribeth Schnelling,Consumer
RM-19375139,Raymond Messe,Consumer
DO-13435144,Denny Ordway,Consumer
JL-550561,Jeremy Lonsdale,Consumer
SP-205457,Sibella Parks,Corporate
KD-1627027,Karen Daniels,Consumer
CM-1181545,Candace McMahon,Corporate
RO-1978016,Rose O'Brian,Consumer
SF-10065137,Sandra Flanagan,Consumer
LF-17185139,Luke Foster,Consumer
TT-11220129,Thomas Thornton,Consumer
LH-1702093,Lisa Hazard,Consumer
AH-1019539,Alan Haines,Corporate
KH-6630110,Ken Heidel,Corporate
AA-1064559,Anna Andreadi,Consumer
JL-1513045,Jack Lebron,Consumer
MZ-1733582,Maria Zettner,Home Office
KM-6375146,Katherine Murray,Home Office
MV-17485113,Mark Van Huff,Consumer
AF-108857,Art Foster,Consumer
AG-103301408,Alex Grayson,Consumer
KT-16465113,Kean Takahito,Consumer
EM-1382545,Elizabeth Moffitt,Corporate
ME-1732027,Maria Etezadi,Home Office
JM-1586545,John Murray,Consumer
MM-1792082,Michael Moore,Consumer
JR-1567054,Jim Radford,Consumer
EH-1418548,Evan Henry,Consumer
MS-17365139,Maribeth Schnelling,Consumer
KW-6570107,Kelly Williams,Consumer
DB-306061,Dave Brooks,Consumer
EM-1414011,Eugene Moren,Home Office
EH-141857,Evan Henry,Consumer
MW-182357,Mitch Willingham,Corporate
DL-1349545,Dionis Lloyd,Corporate
FA-1423048,Frank Atkinson,Corporate
JF-1556548,Jill Fjeld,Consumer
KE-1642066,Katrina Edelman,Corporate
KW-16435139,Katrina Willman,Consumer
LO-717069,Lori Olson,Corporate
DL-1331591,Delfina Latchford,Consumer
AP-1072018,Anne Pryor,Home Office
KB-6315108,Karl Braun,Consumer
KB-1640545,Katrina Bavinger,Home Office
AR-103451406,Alex Russell,Corporate
JM-1526511,Janet Molinari,Corporate
BS-117557,Bruce Stewart,Consumer
JF-1556564,Jill Fjeld,Consumer
JK-1609064,Juliana Krohn,Consumer
MY-1738092,Maribeth Yedwab,Corporate
AR-103451402,Alex Russell,Corporate
RB-194657,Rick Bensley,Home Office
CA-1231011,Christine Abelman,Corporate
ML-1741082,Maris LaWare,Consumer
AM-103601404,Alice McCarthy,Corporate
HF-1499545,Herbert Flentye,Consumer
MP-17965144,Michael Paige,Corporate
CS-1217558,Charles Sheldon,Corporate
JJ-1544514,Jennifer Jackson,Consumer
JF-1556518,Jill Fjeld,Consumer
FW-1439559,Fred Wasserman,Corporate
AM-103601406,Alice McCarthy,Corporate
RA-1991564,Russell Applegate,Consumer
RF-1934527,Randy Ferguson,Corporate
TT-1107049,Ted Trevino,Consumer
MG-768033,Maureen Gastineau,Home Office
AM-103601402,Alice McCarthy,Corporate
JE-1571527,Joe Elijah,Consumer
SG-2089059,Susan Gilcrest,Corporate
MG-1787514,Michael Grace,Home Office
CD-1192059,Carlos Daly,Consumer
ES-1408027,Erin Smith,Corporate
LP-1709528,Liz Preis,Consumer
FC-143357,Fred Chung,Corporate
LR-1703558,Lisa Ryan,Corporate
SW-2024558,Scot Wooten,Consumer
DG-1330027,Deirdre Greer,Corporate
MA-1756037,Matt Abelman,Home Office
TS-21160102,Theresa Swint,Corporate
BF-1100527,Barry Franz,Home Office
JM-1558027,Jill Matthias,Consumer
DV-1304558,Darrin Van Huff,Corporate
RE-9450110,Richard Eichhorn,Consumer
JB-15400139,Jennifer Braxton,Corporate
JC-1534045,Jasper Cacioppo,Consumer
EM-1396062,Eric Murdock,Consumer
MH-1778559,Maya Herman,Corporate
RF-1984058,Roy Französisch,Consumer
CV-12805139,Cynthia Voltz,Corporate
AR-1034518,Alex Russell,Corporate
RD-1993051,Russell D'Ascenzo,Consumer
